0.020055213	0.042274837
0.543977356	0.75096167
0.839127795	0.212040616
0.022146017	0.721344261
0.677888171	0.303497974
0.936792252	0.924217908
0.303439422	0.14549695
0.495965361	0.242563629
0.080283582	0.672389986
0.634831938	0.128558796
0.544026568	0.329085529
0.370892413	0.282146341
0.758581525	0.381260297
0.568305313	0.654331468
0.880596936	0.241374903
0.364618118	0.95063448
0.197592105	0.609815958
0.055550767	0.569629743
0.705341793	0.508737148
0.489950013	0.77797341
0.083791331	0.525577937
0.271215508	0.697900919
0.872953907	0.826805375
0.154660317	0.726068262
0.889396836	0.26125723
0.564031822	0.099471092
0.380530328	0.141386702
0.353854271	0.215689015
0.975317227	0.320282786
0.892994127	0.306988227
0.621828024	0.304911994
0.694806144	0.180938958
0.315207459	0.024391318
0.688292738	0.014698495
0.184893208	0.790946087
0.057165493	0.640218961
0.104233653	0.746579359
0.943301842	0.55324683
0.391693045	0.804250243
0.673283229	0.849815817
0.146846669	0.179278602
0.243085918	0.245925161
0.22527694	0.094163092
0.451643683	0.053192005
0.885125849	0.390738745
0.459983209	0.554151823
0.464645284	0.781166863
0.695517059	0.318222789
0.133442864	0.346449365
0.442956616	0.856127365
0.777970534	0.221275209
0.778237569	0.448271508
0.98714453	0.58929693
0.120162385	0.681191309
0.981903537	0.421974035
0.162049153	0.078181936
0.514979487	0.243507706
0.273805817	0.910256962
0.917329524	0.270061443
0.110449597	0.977522304
0.025751116	0.519675273
0.968147022	0.946161377
0.167802216	0.360074538
0.734392214	0.422189367
0.213637928	0.120764721
0.275575157	0.018331679
0.305624133	0.209694292
0.473796352	0.732756726
0.737319297	0.85940877
0.416730322	0.081251435
0.376782375	0.903877974
0.727479394	0.056663004
0.799043042	0.615990797
0.377790868	0.980883281
0.121943055	0.906198109
0.333138904	0.575119358
0.860656897	0.232466457
0.23527924	0.581892148
0.820880192	0.639938922
0.748336586	0.343243818
0.302606001	0.713779872
0.84996937	0.530347056
0.501256261	0.17145712
0.59006129	0.614001908
0.665960373	0.455640295
0.282534068	0.478116724
0.03104767	0.821150102
0.596427522	0.846100159
0.651496648	0.948245707
0.587764967	0.98361209
0.250428461	0.136368687
0.347895897	0.86167025
0.430690378	0.600462348
0.408382088	0.876735425
0.833834266	0.39284915
0.157001946	0.886110838
0.407159481	0.351969634
0.597126592	0.383904447
0.925286404	0.837631201
0.304865038	0.538319218
0.91960053	0.489655524
0.088122269	0.156576396
0.865344136	0.089648938
0.188473263	0.49092365
0.969764404	0.183424029
0.205397539	0.568325436
0.122546587	0.278293686
0.429720488	0.771524493
0.831774967	0.426259825
0.720878573	0.1154094
0.954405929	0.649823747
0.618376843	0.676922556
0.569568005	0.622771676
0.655624743	0.256234619
0.334144634	0.642689116
0.058715702	0.805994532
0.754287287	0.462950224
0.645869468	0.015367819
0.168812065	0.812607007
0.42149385	0.6651186
0.322258904	0.148482755
0.046199614	0.061964818
0.226179814	0.047649519
0.815760151	0.252303026
0.547566739	0.613260717
0.685055015	0.501568851
0.922914663	0.731026986
0.308091084	0.372697724
0.24635317	0.894390676
0.835318353	0.708476242
0.821106648	0.059269399
0.848261647	0.880623057
0.23852593	0.423976083
0.432894394	0.945502166
0.19970569	0.703994175
0.338862208	0.749388796
0.611199114	0.509707271
0.942658289	0.433423613
0.808243614	0.670096251
0.536294939	0.667155135
0.912840296	0.967141256
0.231875983	0.839548172
0.214278021	0.396071133
0.403853333	0.154625125
0.285860958	0.762401355
0.357469112	0.235161671
0.657647281	0.65526927
0.58209274	0.112815725
0.301566145	0.514974232
0.255704968	0.169706322
0.105915745	0.08323863
0.603091718	0.939139015
0.499430684	0.146052421
0.704280367	0.780110558
0.624169494	0.207358874
0.477317827	0.586755144
0.488890826	0.332397547
0.011960164	0.494898325
0.788954116	0.297538317
0.617602175	0.45281362
0.413124799	0.542624768
0.90530741	0.327958691
0.913727415	0.441862627
0.186435723	0.40533278
0.023681273	0.008170399
0.578528462	0.226284539
0.229566076	0.727235782
0.500348003	0.800120921
0.806281287	0.820599706
0.108167657	0.838032312
0.663587883	0.075221706
0.928128075	0.901249251
0.474988954	0.093560165
0.963726787	0.368319494
0.379889295	0.594148392
0.884346679	0.633613841
0.719328608	0.700474514
0.982561253	0.72545403
0.526448761	0.985369272
0.515384513	0.125230384
0.986963071	0.617038588
0.637214844	0.551527871
0.772623546	0.818834367
0.924263741	0.350441
0.447696161	0.456916261
0.556715111	0.813933853
0.94165613	0.625779059
0.980413656	0.651360601
0.324566451	0.181998155
0.069602974	0.205085029
0.896884765	0.787867906
0.80493239	0.695590307
0.726254105	0.604091774
0.38822691	0.201401726
0.855546268	0.582332638
0.76210166	0.057593692
0.397133145	0.067382724
0.993034743	0.345287525
0.955155704	0.899258384
0.209464979	0.173493571
0.443782551	0.019107752
0.998003235	0.883245466
0.148198685	0.644297752
0.774162352	0.702133063
0.192353813	0.446908036
0.693911634	0.400234204
0.902318043	0.679260074
0.441003609	0.825063572
0.950165	0.74089748
0.366626374	0.45830877
0.425904867	0.515548184
0.979445335	0.759005086
0.647036931	0.98707209
0.984151343	0.682311947
0.973428964	0.865932909
0.818290476	0.896813718
0.517553546	0.922047681
0.927302412	0.705842336
0.948560252	0.773459097
0.840622992	0.555490683
0.079040058	0.996949919
0.88862761	0.584386522
0.95891471	0.7017831
0.965868714	0.573913804
0.99647172	0.83009288
0.938712024	0.675759312
0.545323432	0.944332223
0.914601631	0.650644809
0.908327432	0.619368544
0.970743104	0.796230492
0.978343542	0.545751309
0.03556266	0.218826159
0.321145483	0.048342119
0.920350191	0.590565071
0.983478883	0.47378628
0.923321975	0.562586475
0.966188498	0.835980008
0.887807574	0.936425599
0.252638164	0.220318451
0.972899346	0.976442706
0.95119944	0.531268332
0.995389657	0.938511303
0.525844887	0.010021467
0.940649281	0.972487548
0.944216604	0.816006352
0.894569795	0.720668424
0.866913429	0.608752709
0.791506057	0.842543014
0.671065176	0.685082793
0.862660671	0.716249266
0.916065179	0.809420508
0.939192454	0.875195438
0.588241879	0.698345981
0.876284543	0.547216985
0.749970256	0.579589722
0.971182715	0.921459606
0.559882926	0.01295873
0.926128348	0.512984237
0.871255399	0.686698255
0.886274455	0.973947033
0.947748218	0.941673414
0.909948255	0.866724109
0.80225001	0.87276995
0.898314559	0.836630527
0.679669764	0.984583621
0.709205134	0.994367718
0.918011099	0.931426343
0.166549513	0.134488224
0.945420497	0.228808751
0.857305802	0.958029748
0.114730051	0.337280817
0.901923895	0.904635909
0.904529531	0.535826196
0.207448529	0.005636084
0.992661619	0.305603517
0.837391637	0.986906099
0.281273066	0.206115196
0.907315927	0.760168125
0.891321326	0.506906821
0.832346989	0.683048631
0.9620772	0.294867429
0.294319139	0.17700565
0.283695308	0.147883066
0.869376681	0.848533462
0.827346569	0.843666104
0.878618701	0.747296903
0.769117143	0.978112513
0.859881775	0.505493694
0.796431218	0.646395802
0.976875746	0.504001926
0.952087894	0.48442707
0.873165242	0.891306345
0.994968163	0.176819793
0.961881953	0.335747249
0.852341013	0.661620079
